Date,nKL2001_IN0484,nKL2002_IN0484,nKL2003_IN0484,nKL2004_IN0484,nKL2006_IN0484,nKL2007_IN0484,nKL2008_IN0484,nKL2901_IN0484,nKL2902_IN0484,nKL2903_IN0484,nKL2904_IN0484,nKL2906_IN0484,nKL2907_IN0484,nKL2908_IN0484,nKL3901_IN0484,nKL3902_IN0484,nKL3903_IN0484,nKL3904_IN0484,nKL3906_IN0484,nKL3907_IN0484,nKL3908_IN0484
2024-03-16,10.391666666666667,11.05,10.726388888888888,10.745833333333334,11.506944444444445,11.018055555555556,11.347222222222221,10.684722222222222,11.05,11.334722222222222,11.370833333333334,9.470833333333333,9.801388888888889,11.397222222222222,10.022222222222222,10.5625,10.433333333333334,10.56111111111111,10.490277777777777,10.50138888888889,10.63888888888889
2024-03-17,7.145833333333333,7.861111111111111,7.1194444444444445,7.2444444444444445,7.654166666666667,6.9319444444444445,8.697222222222223,7.305555555555555,7.583333333333333,7.951388888888889,7.933333333333334,5.858333333333333,6.506944444444445,7.938888888888889,6.613888888888889,6.800000000000001,6.9,7.0569444444444445,6.947222222222222,6.949999999999999,6.983333333333333
2024-03-18,2.783333333333333,3.5972222222222223,2.772222222222222,3.009722222222222,3.3722222222222222,2.7055555555555557,3.630555555555555,2.865277777777778,3.1319444444444446,3.6902777777777778,3.7083333333333335,1.5847222222222224,2.1402777777777775,3.551388888888889,2.3472222222222223,2.5250000000000004,2.740277777777778,2.7319444444444443,2.4986111111111113,2.477777777777778,2.601388888888889
2024-03-19,4.834722222222222,5.545833333333333,4.722222222222222,4.938888888888889,5.795833333333333,5.198611111111111,5.786111111111111,4.734722222222222,5.311111111111111,5.526388888888889,5.834722222222222,3.966666666666667,4.868055555555555,6.466666666666667,4.352777777777778,4.631944444444445,4.9944444444444445,4.934722222222223,5.105555555555556,4.769444444444444,4.902777777777778
2024-03-20,5.858333333333333,6.554166666666666,5.927777777777778,5.998611111111111,7.073611111111111,6.377777777777777,7.066666666666666,6.104166666666667,6.461111111111111,6.704166666666667,6.820833333333334,5.163888888888889,5.794444444444444,7.3583333333333325,5.504166666666666,6.030555555555555,6.029166666666667,5.925000000000001,6.395833333333333,6.198611111111111,6.351388888888889
2024-03-21,8.395833333333334,9.084722222222222,8.430555555555555,8.483333333333333,10.027777777777779,9.07638888888889,10.162500000000001,8.459722222222222,9.002777777777778,9.1375,9.29861111111111,8.018055555555556,8.627777777777778,10.350000000000001,8.149999999999999,8.720833333333333,8.708333333333334,8.569444444444445,9.418055555555556,8.940277777777778,9.104166666666666
2024-03-22,10.75138888888889,11.379166666666666,11.130555555555555,11.198611111111111,11.536111111111111,10.970833333333333,12.106944444444444,11.051388888888889,11.483333333333333,11.801388888888889,11.538888888888888,9.583333333333334,9.990277777777777,11.61111111111111,10.259722222222223,10.533333333333333,10.68611111111111,10.606944444444444,10.601388888888888,10.756944444444445,10.833333333333334
2024-03-23,11.50138888888889,12.131944444444445,11.636111111111111,11.758333333333333,12.772222222222222,12.149999999999999,12.463888888888889,11.856944444444444,12.158333333333333,12.430555555555555,12.398611111111112,10.722222222222221,11.0,12.622222222222222,11.320833333333333,11.598611111111111,11.743055555555555,11.604166666666666,11.655555555555557,11.672222222222222,11.758333333333333
2024-03-24,5.637499999999999,6.352777777777778,5.963888888888889,5.9625,6.541666666666667,5.833333333333333,6.815277777777777,5.897222222222222,6.293055555555556,6.561111111111111,6.473611111111111,4.487500000000001,5.083333333333333,6.6611111111111105,5.283333333333333,5.386111111111111,5.656944444444445,5.525,5.676388888888889,5.727777777777778,5.765277777777778
2024-03-25,4.815277777777777,5.604166666666667,5.520833333333333,5.574999999999999,6.081944444444444,5.344444444444445,5.836111111111111,5.243055555555555,6.0055555555555555,6.079166666666667,6.025,4.018055555555556,4.451388888888889,6.101388888888889,4.829166666666667,4.754166666666666,5.243055555555555,5.093055555555555,4.927777777777778,5.225,5.234722222222222
2024-03-26,7.643055555555555,8.297222222222222,7.844444444444444,7.854166666666667,9.329166666666667,8.345833333333333,9.473611111111111,7.868055555555555,8.290277777777778,8.470833333333333,8.45138888888889,7.405555555555556,7.888888888888889,9.786111111111111,7.444444444444445,7.780555555555556,8.166666666666666,7.8805555555555555,8.809722222222222,8.511111111111111,8.709722222222222
2024-03-27,11.886111111111111,12.515277777777778,12.091666666666667,12.093055555555557,13.854166666666666,13.008333333333333,13.484722222222222,12.147222222222222,12.488888888888889,12.768055555555556,12.972222222222221,11.769444444444444,12.229166666666666,14.056944444444445,11.738888888888889,12.230555555555556,12.440277777777778,12.320833333333333,13.06388888888889,12.858333333333333,12.943055555555555
2024-03-28,12.92361111111111,13.652777777777779,13.197222222222223,13.3625,14.854166666666666,14.306944444444444,14.20138888888889,13.352777777777778,13.705555555555556,13.956944444444444,13.898611111111112,12.652777777777779,13.054166666666667,14.48611111111111,12.881944444444445,13.065277777777778,13.3875,13.380555555555555,13.516666666666666,13.572222222222223,13.691666666666666
2024-03-29,13.07638888888889,13.658333333333333,13.1375,13.323611111111111,14.466666666666665,13.959722222222222,14.162500000000001,13.477777777777778,13.580555555555556,13.783333333333333,13.672222222222222,12.084722222222222,12.654166666666667,14.244444444444444,12.704166666666667,13.106944444444444,13.036111111111111,12.93888888888889,13.597222222222221,13.183333333333334,13.484722222222222
2024-03-30,16.96388888888889,17.581944444444446,17.202777777777776,17.288888888888888,18.983333333333334,18.272222222222222,18.450000000000003,17.375,17.55138888888889,17.8375,17.819444444444443,16.755555555555556,17.072222222222223,18.741666666666667,16.82361111111111,17.22222222222222,17.299999999999997,17.183333333333334,17.658333333333335,17.515277777777776,17.554166666666667
2024-03-31,19.6,20.295833333333334,19.908333333333335,20.163888888888888,22.015277777777776,21.327777777777776,20.947222222222223,20.04861111111111,20.273611111111112,20.58888888888889,20.419444444444444,19.368055555555557,19.656944444444445,21.393055555555556,19.568055555555556,19.884722222222223,20.008333333333333,20.047222222222224,20.333333333333332,20.454166666666666,20.476388888888888
2024-04-01,20.206944444444446,20.873611111111114,20.702777777777776,20.822222222222223,22.447222222222223,21.626388888888886,22.313888888888886,20.766666666666666,20.92361111111111,21.2875,21.075000000000003,19.968055555555555,20.22222222222222,21.790277777777778,20.231944444444444,20.512500000000003,20.593055555555555,20.608333333333334,20.90972222222222,20.90138888888889,20.931944444444444
2024-04-02,10.31111111111111,10.856944444444444,10.619444444444445,10.761111111111111,10.945833333333333,10.31111111111111,12.020833333333334,10.356944444444444,10.979166666666666,11.2375,11.080555555555556,9.247222222222222,9.234722222222222,11.07638888888889,9.931944444444445,9.945833333333333,10.341666666666667,10.244444444444445,9.904166666666667,10.305555555555555,10.175
2024-04-03,12.802777777777777,13.588888888888889,13.083333333333334,13.205555555555556,13.691666666666666,13.140277777777778,14.559722222222222,13.162500000000001,13.493055555555555,13.822222222222223,13.537500000000001,11.780555555555557,12.197222222222223,13.765277777777778,12.522222222222222,12.734722222222222,12.879166666666666,12.779166666666667,12.8125,12.905555555555557,12.99861111111111
2024-04-04,13.006944444444445,14.093055555555557,13.481944444444444,13.541666666666666,14.480555555555554,13.925,14.92361111111111,13.766666666666667,13.948611111111111,14.193055555555555,13.9875,12.269444444444444,12.816666666666666,14.604166666666666,12.833333333333334,13.283333333333333,13.193055555555555,13.125,13.590277777777779,13.286111111111111,13.613888888888889
2024-04-05,14.808333333333334,15.531944444444443,14.880555555555556,14.990277777777777,15.762500000000001,15.529166666666665,16.719444444444445,15.331944444444446,15.190277777777778,15.587499999999999,15.53611111111111,13.898611111111112,13.944444444444445,16.025,14.25,14.5625,14.881944444444445,14.863888888888889,14.894444444444446,14.797222222222224,14.79027777777778
2024-04-06,16.97361111111111,17.522222222222222,17.029166666666665,17.094444444444445,17.558333333333334,17.773611111111112,19.077777777777776,17.351388888888888,17.397222222222222,17.875,17.830555555555556,16.044444444444444,16.07638888888889,18.07361111111111,16.262500000000003,16.484722222222224,17.105555555555554,16.98611111111111,16.875,16.90277777777778,16.665277777777778
2024-04-07,18.016666666666666,18.70138888888889,18.17361111111111,18.11111111111111,19.518055555555556,19.688888888888886,20.65277777777778,18.320833333333333,18.37222222222222,18.843055555555555,19.012500000000003,17.719444444444445,17.930555555555557,20.41111111111111,17.629166666666666,18.005555555555556,18.529166666666665,18.640277777777776,19.674999999999997,18.799999999999997,18.525
2024-04-08,20.72361111111111,21.281944444444445,20.854166666666668,20.94027777777778,22.148611111111112,22.354166666666668,22.368055555555557,21.145833333333332,21.040277777777778,21.487499999999997,21.37777777777778,20.35,20.381944444444443,22.359722222222224,20.393055555555556,20.498611111111114,21.408333333333335,21.209722222222222,20.641666666666666,20.96388888888889,20.67361111111111
2024-04-09,20.72222222222222,21.206944444444446,20.845833333333335,20.868055555555557,22.476388888888888,22.525,22.71527777777778,21.00277777777778,21.112499999999997,21.42638888888889,21.508333333333333,20.466666666666665,20.709722222222222,22.843055555555555,20.379166666666666,20.475,21.243055555555557,21.16111111111111,20.984722222222224,21.230555555555554,21.006944444444443
2024-04-10,14.077777777777778,14.683333333333334,14.226388888888888,14.337499999999999,14.456944444444446,14.579166666666667,18.6625,14.331944444444446,14.533333333333335,15.115277777777777,14.851388888888888,13.06388888888889,13.177777777777777,14.929166666666667,13.395833333333334,13.588888888888889,13.920833333333333,13.87638888888889,13.8125,13.994444444444445,13.855555555555556
2024-04-11,13.902777777777779,14.518055555555556,13.702777777777778,13.856944444444444,14.170833333333333,14.700000000000001,17.395833333333332,13.975000000000001,14.102777777777778,14.494444444444444,14.33888888888889,12.509722222222223,12.733333333333333,15.070833333333333,12.93888888888889,13.191666666666666,13.997222222222222,13.911111111111111,13.38888888888889,13.625,13.4
2024-04-12,15.53611111111111,15.952777777777776,15.226388888888888,15.362499999999999,15.329166666666667,15.979166666666666,19.12777777777778,15.28611111111111,15.270833333333334,15.788888888888888,15.438888888888888,14.47777777777778,14.468055555555557,16.131944444444443,14.281944444444443,14.441666666666666,15.569444444444445,15.22361111111111,14.468055555555557,14.802777777777777,14.544444444444444
2024-04-13,17.112499999999997,17.595833333333335,16.998611111111114,17.131944444444443,17.16111111111111,17.556944444444444,20.63888888888889,16.950000000000003,17.206944444444446,17.547222222222224,17.269444444444446,16.143055555555556,16.143055555555556,17.584722222222222,16.086111111111112,16.244444444444444,17.038888888888888,16.820833333333333,16.395833333333332,16.6625,16.47222222222222
2024-04-14,17.501388888888886,18.09027777777778,17.737499999999997,17.730555555555554,18.094444444444445,18.141666666666666,21.130555555555556,17.91111111111111,17.86388888888889,18.44861111111111,18.109722222222224,16.322222222222223,16.61388888888889,18.015277777777776,16.773611111111112,16.945833333333333,17.530555555555555,17.429166666666667,16.990277777777777,17.227777777777778,17.106944444444444
2024-04-15,11.270833333333334,12.0625,11.666666666666666,11.73611111111111,13.101388888888888,12.372222222222222,13.109722222222222,11.787500000000001,12.261111111111111,12.586111111111112,12.741666666666667,11.280555555555557,11.515277777777778,13.162500000000001,11.541666666666666,11.7625,12.097222222222221,12.086111111111112,11.909722222222221,12.156944444444443,11.954166666666667
2024-04-16,9.55,10.287500000000001,9.859722222222222,9.965277777777779,10.411111111111111,10.338888888888889,12.090277777777779,9.87638888888889,10.211111111111112,10.543055555555556,10.348611111111111,8.613888888888889,8.956944444444444,10.56388888888889,9.008333333333333,9.315277777777778,9.619444444444445,9.558333333333334,9.538888888888888,9.691666666666666,9.641666666666667
2024-04-17,5.6819444444444445,6.426388888888889,6.0055555555555555,6.111111111111111,6.486111111111111,6.319444444444445,8.929166666666667,5.915277777777778,6.530555555555555,6.920833333333333,6.922222222222222,4.688888888888889,4.848611111111111,6.402777777777778,5.330555555555556,5.5,5.784722222222222,5.654166666666667,5.713888888888889,5.781944444444445,5.699999999999999
2024-04-18,5.659722222222222,6.300000000000001,5.704166666666667,5.836111111111111,6.094444444444445,6.129166666666666,8.413888888888888,5.9625,6.609722222222222,6.604166666666667,6.661111111111111,4.4625,4.702777777777778,6.763888888888889,5.012499999999999,5.413888888888889,5.598611111111111,5.597222222222222,5.2875,5.387499999999999,5.483333333333333
2024-04-19,7.602777777777778,8.198611111111111,7.552777777777777,7.638888888888889,8.206944444444444,8.293055555555556,9.363888888888889,7.9208333333333325,8.545833333333333,8.151388888888889,8.254166666666666,6.269444444444444,6.504166666666666,8.161111111111111,6.748611111111111,7.259722222222223,7.1305555555555555,7.5458333333333325,7.033333333333333,7.180555555555555,7.504166666666666
2024-04-20,7.440277777777778,8.219444444444443,7.481944444444445,7.6194444444444445,8.570833333333333,8.198611111111111,9.708333333333334,7.647222222222222,8.229166666666666,8.247222222222222,8.309722222222222,6.534722222222222,6.801388888888889,8.573611111111111,7.147222222222222,7.4541666666666675,7.6083333333333325,7.633333333333334,7.319444444444445,7.518055555555555,7.590277777777778
2024-04-21,4.0680555555555555,4.8375,4.093055555555555,4.201388888888889,4.498611111111111,4.638888888888889,7.526388888888889,4.295833333333333,4.675000000000001,5.166666666666667,5.120833333333334,2.8805555555555555,3.0458333333333334,4.795833333333333,3.6597222222222223,3.818055555555555,4.033333333333333,3.984722222222222,3.634722222222222,3.8402777777777777,3.888888888888889
2024-04-22,4.7875,5.484722222222222,4.609722222222222,4.754166666666666,5.612500000000001,5.493055555555555,7.273611111111112,4.858333333333333,5.641666666666667,5.613888888888889,5.780555555555555,3.8972222222222226,4.097222222222222,5.887499999999999,4.295833333333333,4.876388888888889,4.851388888888889,5.090277777777778,4.512499999999999,4.606944444444444,4.758333333333334
2024-04-23,6.533333333333333,7.425000000000001,6.595833333333333,6.488888888888889,8.644444444444444,7.94861111111111,8.047222222222222,6.793055555555556,7.300000000000001,7.30138888888889,7.5874999999999995,7.25,6.6930555555555555,9.225000000000001,6.275,7.26111111111111,7.258333333333334,7.3583333333333325,7.480555555555556,7.831944444444444,8.154166666666667
2024-04-24,7.237500000000001,7.9750000000000005,7.512499999999999,7.552777777777777,8.322222222222223,7.980555555555556,10.165277777777778,7.658333333333333,8.197222222222223,8.458333333333334,8.572222222222223,6.669444444444444,6.933333333333334,8.754166666666666,7.054166666666666,7.373611111111111,7.565277777777778,7.6000000000000005,7.262499999999999,7.459722222222222,7.502777777777778
2024-04-25,8.62361111111111,9.098611111111111,8.475000000000001,8.488888888888889,8.958333333333334,9.45,10.976388888888888,8.838888888888889,9.413888888888888,9.179166666666667,9.100000000000001,7.416666666666667,7.376388888888889,9.4875,7.627777777777778,8.352777777777778,8.051388888888889,8.62361111111111,8.233333333333333,8.230555555555556,8.2625
2024-04-26,9.640277777777778,10.119444444444445,9.472222222222221,9.544444444444444,10.783333333333333,10.98611111111111,10.93888888888889,9.816666666666666,10.616666666666667,10.165277777777778,10.191666666666666,8.695833333333333,8.890277777777778,10.786111111111111,9.098611111111111,9.649999999999999,9.484722222222222,10.125,10.168055555555556,9.613888888888889,9.598611111111111
2024-04-27,11.926388888888889,12.523611111111112,12.009722222222223,12.101388888888888,13.283333333333333,13.180555555555555,13.45138888888889,12.083333333333334,12.754166666666666,12.777777777777779,12.75,11.575,11.8625,13.740277777777777,11.643055555555556,12.144444444444444,12.319444444444445,12.394444444444444,12.877777777777778,12.51388888888889,12.301388888888889
2024-04-28,15.988888888888889,16.494444444444444,15.818055555555556,15.759722222222223,17.202777777777776,17.341666666666665,17.834722222222222,16.081944444444446,16.669444444444444,16.44861111111111,16.37222222222222,15.343055555555557,15.634722222222223,18.001388888888886,15.495833333333334,16.27777777777778,16.195833333333333,16.605555555555554,17.056944444444444,16.625,16.415277777777778
2024-04-29,19.033333333333335,19.766666666666666,19.058333333333334,18.98888888888889,20.545833333333334,20.62777777777778,20.384722222222223,19.244444444444444,19.719444444444445,19.843055555555555,19.894444444444446,18.90138888888889,19.234722222222224,21.679166666666667,18.706944444444446,19.391666666666666,19.581944444444446,19.544444444444444,20.61388888888889,20.13611111111111,19.7125
2024-04-30,19.509722222222223,20.018055555555556,19.352777777777778,19.291666666666668,20.818055555555556,21.084722222222222,21.02777777777778,19.704166666666666,19.697222222222223,20.005555555555556,20.197222222222223,19.15,19.329166666666666,21.733333333333334,18.96527777777778,19.555555555555557,19.790277777777778,19.647222222222222,19.94861111111111,20.118055555555557,20.265277777777776
2024-05-01,18.23888888888889,18.718055555555555,18.086111111111112,18.054166666666667,19.575000000000003,19.688888888888886,19.288888888888888,18.341666666666665,18.418055555555554,18.69861111111111,18.79861111111111,17.950000000000003,17.96527777777778,20.102777777777778,17.754166666666666,18.155555555555555,18.645833333333332,18.40972222222222,18.734722222222224,18.927777777777777,18.994444444444444
2024-05-02,18.51388888888889,18.987499999999997,18.494444444444444,18.544444444444444,20.108333333333334,19.916666666666668,19.913888888888888,18.804166666666667,18.773611111111112,19.125,19.069444444444443,18.37777777777778,18.568055555555556,20.645833333333332,18.194444444444443,18.554166666666667,19.070833333333333,18.916666666666668,19.07638888888889,19.36388888888889,19.50277777777778
2024-05-03,18.679166666666667,19.424999999999997,18.67638888888889,18.674999999999997,20.068055555555556,20.243055555555557,20.452777777777776,18.984722222222224,19.17361111111111,19.51388888888889,19.40138888888889,18.420833333333334,18.427777777777777,20.831944444444446,18.358333333333334,19.012500000000003,19.27638888888889,19.1625,19.427777777777777,19.4375,19.436111111111114
2024-05-04,18.76388888888889,19.331944444444446,18.533333333333335,18.595833333333335,19.477777777777778,20.0625,20.719444444444445,18.929166666666667,18.945833333333333,19.265277777777776,19.233333333333334,17.961111111111112,17.868055555555557,20.420833333333334,18.177777777777777,18.873611111111114,18.762500000000003,18.631944444444443,18.76111111111111,18.86388888888889,19.13888888888889
2024-05-05,19.04861111111111,19.42638888888889,18.643055555555556,18.77777777777778,19.612499999999997,19.78611111111111,21.413888888888888,19.218055555555555,18.99722222222222,19.306944444444444,19.523611111111112,17.816666666666666,17.705555555555556,19.6,18.229166666666668,18.941666666666666,18.677777777777777,18.44027777777778,18.27777777777778,18.308333333333334,18.52777777777778
2024-05-06,19.718055555555555,20.134722222222223,19.25,19.297222222222224,19.483333333333334,19.827777777777776,22.322222222222223,20.015277777777776,19.605555555555554,19.96388888888889,19.794444444444444,18.015277777777776,17.90138888888889,20.01111111111111,18.733333333333334,19.25277777777778,18.94027777777778,18.806944444444444,18.620833333333334,18.734722222222224,18.908333333333335
2024-05-07,14.431944444444444,15.069444444444445,14.816666666666666,15.090277777777779,16.030555555555555,15.195833333333333,16.708333333333332,15.07638888888889,15.556944444444444,15.891666666666667,15.934722222222222,14.381944444444445,14.575000000000001,16.768055555555556,14.890277777777776,15.362499999999999,15.498611111111112,15.593055555555557,15.194444444444445,15.208333333333334,15.329166666666667
2024-05-08,12.243055555555555,13.301388888888889,12.816666666666666,12.774999999999999,14.031944444444443,13.899999999999999,14.084722222222222,12.648611111111112,13.287500000000001,13.425,13.579166666666667,12.547222222222222,12.933333333333334,14.96388888888889,12.516666666666667,12.962499999999999,13.384722222222223,13.381944444444445,13.509722222222223,13.81388888888889,13.968055555555557
2024-05-09,14.155555555555557,15.279166666666665,14.652777777777779,14.831944444444446,16.143055555555556,16.38888888888889,16.38888888888889,15.115277777777777,15.191666666666666,15.488888888888889,15.580555555555556,14.370833333333334,14.52222222222222,16.984722222222224,14.429166666666667,15.024999999999999,15.177777777777777,14.931944444444444,15.054166666666667,15.127777777777778,15.302777777777777
2024-05-10,14.362499999999999,15.593055555555557,14.484722222222224,14.630555555555556,14.975000000000001,15.5,17.549999999999997,15.152777777777779,14.919444444444444,15.20138888888889,15.072222222222223,13.416666666666666,13.348611111111111,15.366666666666667,13.909722222222221,14.783333333333335,14.434722222222222,14.304166666666667,13.973611111111111,14.040277777777778,14.225000000000001
2024-05-11,14.134722222222223,14.77222222222222,14.350000000000001,14.362499999999999,14.606944444444444,14.652777777777779,17.990277777777777,14.483333333333333,14.644444444444446,15.11111111111111,14.781944444444443,12.977777777777778,13.036111111111111,14.851388888888888,13.522222222222222,13.884722222222223,13.877777777777778,13.815277777777778,13.61111111111111,13.806944444444445,13.898611111111112
2024-05-12,13.270833333333334,13.93888888888889,13.005555555555555,12.976388888888888,14.277777777777779,14.594444444444443,14.251388888888888,13.37638888888889,13.484722222222222,13.808333333333334,14.119444444444445,12.769444444444444,13.037500000000001,15.758333333333333,12.755555555555555,13.831944444444444,13.569444444444445,13.940277777777778,13.933333333333334,14.154166666666667,14.373611111111112
2024-05-13,13.906944444444443,14.573611111111111,13.73611111111111,13.597222222222221,16.07638888888889,15.719444444444443,15.197222222222223,13.959722222222222,14.119444444444445,14.419444444444444,14.773611111111112,13.383333333333333,13.627777777777778,16.3125,13.45138888888889,14.52638888888889,14.270833333333334,14.590277777777779,14.656944444444443,14.601388888888888,14.836111111111112
2024-05-14,15.718055555555557,16.555555555555557,15.891666666666667,15.819444444444445,17.806944444444444,16.4125,18.091666666666665,16.318055555555556,16.233333333333334,16.604166666666668,16.822222222222223,15.615277777777777,15.936111111111112,18.74722222222222,15.612499999999999,16.644444444444446,16.5625,16.852777777777778,16.819444444444443,17.134722222222223,17.481944444444444
2024-05-15,15.204166666666667,16.419444444444444,16.01111111111111,15.794444444444444,17.006944444444443,16.762500000000003,18.545833333333334,16.258333333333333,16.231944444444444,16.5375,16.793055555555554,15.740277777777777,16.022222222222222,19.22222222222222,15.565277777777778,16.734722222222224,16.668055555555554,16.950000000000003,16.916666666666668,17.26111111111111,17.656944444444445
2024-05-16,16.40138888888889,17.5375,17.001388888888886,16.936111111111114,18.11111111111111,18.424999999999997,19.506944444444443,17.36111111111111,17.245833333333334,17.605555555555554,17.84027777777778,16.6875,17.09861111111111,19.990277777777777,16.5375,17.563888888888886,17.580555555555556,17.920833333333334,17.780555555555555,18.168055555555554,18.665277777777778
2024-05-17,15.054166666666667,16.15277777777778,15.70972222222222,15.590277777777779,16.87222222222222,16.558333333333334,17.26111111111111,15.89722222222222,15.948611111111111,16.206944444444446,16.369444444444444,15.329166666666667,15.680555555555555,17.952777777777776,15.262500000000001,16.045833333333334,16.237499999999997,16.431944444444444,16.259722222222223,16.679166666666667,16.904166666666665
2024-05-18,17.13611111111111,18.498611111111114,17.523611111111112,17.755555555555556,18.609722222222224,18.63611111111111,19.519444444444446,18.227777777777778,17.709722222222222,18.26111111111111,18.87777777777778,16.85,16.927777777777777,19.112499999999997,17.130555555555556,18.566666666666666,17.581944444444446,18.743055555555557,17.438888888888886,17.46388888888889,17.780555555555555
2024-05-19,17.38888888888889,18.829166666666666,17.6625,18.19861111111111,18.80972222222222,18.477777777777778,19.616666666666667,18.302777777777777,18.023611111111112,18.504166666666666,19.05972222222222,17.047222222222224,16.919444444444444,19.016666666666666,17.258333333333333,18.509722222222223,17.705555555555556,18.790277777777778,17.493055555555557,17.62777777777778,17.831944444444446
2024-05-20,18.719444444444445,19.98611111111111,19.02777777777778,19.59722222222222,20.019444444444446,19.751388888888886,21.072222222222223,19.516666666666666,19.554166666666667,19.741666666666667,19.990277777777777,18.2125,18.229166666666668,20.445833333333333,18.569444444444443,19.683333333333334,18.931944444444444,19.876388888888886,18.680555555555557,18.813888888888886,19.209722222222222
2024-05-21,19.7875,21.080555555555556,20.1875,21.045833333333334,21.758333333333333,21.066666666666666,22.68472222222222,20.69861111111111,21.23888888888889,21.120833333333334,21.12222222222222,20.118055555555557,20.186111111111114,22.966666666666665,20.05972222222222,21.29861111111111,20.898611111111112,21.356944444444444,21.1,21.365277777777777,21.455555555555556
2024-05-22,18.375,19.48611111111111,18.677777777777777,19.101388888888888,19.580555555555556,19.21388888888889,20.137500000000003,19.079166666666666,19.77777777777778,19.483333333333334,19.35,17.954166666666666,18.02777777777778,19.950000000000003,18.297222222222224,19.283333333333335,18.827777777777776,19.45138888888889,18.520833333333332,18.802777777777777,18.858333333333334
2024-05-23,18.4375,19.5875,18.836111111111112,19.15,19.48611111111111,19.370833333333334,20.756944444444443,19.245833333333334,19.630555555555556,19.609722222222224,19.266666666666666,17.852777777777778,17.922222222222224,19.9625,18.294444444444444,19.084722222222222,18.62777777777778,19.304166666666667,18.56527777777778,18.780555555555555,18.933333333333334
2024-05-24,18.579166666666666,19.955555555555556,18.945833333333333,19.694444444444443,20.191666666666666,19.691666666666666,21.293055555555554,19.504166666666666,20.031944444444445,19.822222222222223,19.831944444444446,18.72361111111111,18.906944444444445,21.452777777777776,18.818055555555556,19.97361111111111,19.554166666666667,20.15,19.733333333333334,19.834722222222222,20.12222222222222
2024-05-25,18.697222222222223,19.808333333333334,19.862499999999997,19.270833333333332,20.293055555555554,19.876388888888886,20.873611111111114,19.476388888888888,20.319444444444443,19.915277777777778,19.851388888888888,18.445833333333333,18.683333333333334,20.726388888888888,19.408333333333335,19.030555555555555,19.32361111111111,19.98611111111111,19.16111111111111,19.304166666666667,19.436111111111114
2024-05-26,19.041666666666668,20.101388888888888,20.01111111111111,19.5875,20.518055555555556,20.18472222222222,21.479166666666668,19.783333333333335,20.408333333333335,20.11388888888889,20.077777777777776,18.769444444444446,18.86111111111111,21.083333333333332,19.654166666666665,19.299999999999997,19.416666666666668,20.129166666666666,19.569444444444443,19.765277777777776,19.90138888888889
2024-05-27,20.391666666666666,21.47222222222222,20.845833333333335,21.288888888888888,22.012500000000003,21.619444444444444,23.484722222222224,21.045833333333334,21.762500000000003,21.525,21.495833333333334,20.383333333333333,20.53611111111111,23.166666666666668,20.943055555555556,20.947222222222223,21.158333333333335,21.6,21.290277777777778,21.969444444444445,22.004166666666666
2024-05-28,20.068055555555556,21.40277777777778,20.458333333333332,21.231944444444444,21.987499999999997,21.369444444444444,23.16111111111111,20.938888888888886,21.320833333333333,21.27638888888889,21.38611111111111,20.265277777777776,20.359722222222224,22.9625,20.27638888888889,20.458333333333332,21.009722222222223,21.38888888888889,21.191666666666666,21.927777777777777,22.02777777777778
2024-05-29,19.226388888888888,20.626388888888886,19.575000000000003,20.0,20.26111111111111,20.1875,21.716666666666665,20.166666666666668,20.655555555555555,20.272222222222222,19.944444444444443,18.36111111111111,18.336111111111112,20.575000000000003,18.976388888888888,18.87222222222222,19.191666666666666,19.96527777777778,18.80972222222222,20.204166666666666,19.609722222222224
2024-05-30,19.605555555555554,20.84027777777778,20.05138888888889,20.669444444444444,21.384722222222223,20.634722222222223,22.280555555555555,20.436111111111114,20.887500000000003,20.76388888888889,20.770833333333332,19.594444444444445,19.802777777777777,22.186111111111114,19.731944444444444,20.07638888888889,20.458333333333332,20.845833333333335,20.58888888888889,21.288888888888888,21.272222222222222
2024-05-31,19.219444444444445,20.515277777777776,19.447222222222223,20.216666666666665,20.947222222222223,20.297222222222224,21.730555555555554,20.012500000000003,20.666666666666668,20.226388888888888,20.21388888888889,19.01388888888889,19.297222222222224,21.568055555555556,19.231944444444444,19.547222222222224,19.983333333333334,20.424999999999997,19.865277777777777,20.619444444444444,20.51388888888889
2024-06-01,17.883333333333333,19.02638888888889,18.290277777777778,18.647222222222222,19.422222222222224,18.931944444444444,19.755555555555556,18.5625,19.12777777777778,18.998611111111114,18.81527777777778,17.547222222222224,17.491666666666667,19.2875,17.92638888888889,17.947222222222223,18.375,18.7875,17.879166666666666,18.631944444444443,18.297222222222224
2024-06-02,17.466666666666665,18.375,18.084722222222222,18.043055555555554,18.41111111111111,18.40972222222222,19.470833333333335,18.09027777777778,18.484722222222224,18.748611111111114,18.356944444444444,16.834722222222222,16.719444444444445,18.63611111111111,17.306944444444444,17.30138888888889,17.545833333333334,17.709722222222222,17.3375,18.0,17.898611111111112
2024-06-03,19.066666666666666,19.63611111111111,18.954166666666666,19.3125,19.77638888888889,19.584722222222222,20.933333333333334,19.234722222222224,19.78472222222222,19.819444444444443,19.538888888888888,17.884722222222223,17.98611111111111,20.041666666666668,18.5,18.708333333333332,18.740277777777777,19.275,18.48611111111111,19.052777777777777,18.933333333333334
